"","file","branch","model","predictors","accuracy","TP","FN","FP","TN","accuracy_cMatrix"
"493",1,6,"QDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.957182487034133,266,67,15805,444,0.957182487034133
"494",1,6,"SVM","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446,331,2,16247,2,0.979917983355446
"495",1,6,"NaiveBayes","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.0200820166445543,0,333,0,16249,0.0200820166445543
"496",1,7,"Logistic Regression","ip",0.722306525037936,269,652,776,280,0.722306525037936
"497",1,7,"LDA","ip",0.727870510875063,255,666,773,283,0.727870510875063
"498",1,7,"QDA","ip",0.745574102175013,205,716,758,298,0.745574102175013
"499",1,7,"SVM","ip",0.727870510875063,255,666,773,283,0.727870510875063
"500",1,7,"NaiveBayes","ip",0.465857359635812,0,921,0,1056,0.465857359635812
"501",1,7,"Logistic Regression","ip+device",0.732928679817906,273,648,801,255,0.732928679817906
"502",1,7,"LDA","ip+device",0.733940313606474,266,655,796,260,0.733940313606474
"503",1,7,"QDA","ip+device",0.585230146686899,819,102,1055,1,0.585230146686899
"504",1,7,"SVM","ip+device",0.733940313606474,266,655,796,260,0.733940313606474
"505",1,7,"NaiveBayes","ip+device",0.465857359635812,0,921,0,1056,0.465857359635812
"506",1,7,"Logistic Regression","device+channel+channel_ip",0.752149721800708,257,664,823,233,0.752149721800708
"507",1,7,"LDA","device+channel+channel_ip",0.75113808801214,257,664,821,235,0.75113808801214
"508",1,7,"QDA","device+channel+channel_ip",0.585735963581184,816,105,1053,3,0.585735963581184
"509",1,7,"SVM","device+channel+channel_ip",0.75113808801214,257,664,821,235,0.75113808801214
"510",1,7,"NaiveBayes","device+channel+channel_ip",0.465857359635812,0,921,0,1056,0.465857359635812
"511",1,7,"Logistic Regression","device+channel+channel_ip+channel_ip_app",0.742033383915023,257,664,803,253,0.742033383915023
"512",1,7,"LDA","device+channel+channel_ip+channel_ip_app",0.74405665149216,255,666,805,251,0.74405665149216
"513",1,7,"QDA","device+channel+channel_ip+channel_ip_app",0.584724329792615,816,105,1051,5,0.584724329792615
"514",1,7,"SVM","device+channel+channel_ip+channel_ip_app",0.74405665149216,255,666,805,251,0.74405665149216
"515",1,7,"NaiveBayes","device+channel+channel_ip+channel_ip_app",0.465857359635812,0,921,0,1056,0.465857359635812
"516",1,7,"Logistic Regression","device+os+channel+channel_ip+channel_ip_app",0.742033383915023,243,678,789,267,0.742033383915023
"517",1,7,"LDA","device+os+channel+channel_ip+channel_ip_app",0.746585735963581,241,680,796,260,0.746585735963581
"518",1,7,"QDA","device+os+channel+channel_ip+channel_ip_app",0.645928174001012,657,264,1013,43,0.645928174001012
"519",1,7,"SVM","device+os+channel+channel_ip+channel_ip_app",0.746585735963581,241,680,796,260,0.746585735963581
"520",1,7,"NaiveBayes","device+os+channel+channel_ip+channel_ip_app",0.465857359635812,0,921,0,1056,0.465857359635812
"521",1,7,"Logistic Regression","device+os+channel+hour+channel_ip+channel_ip_app",0.742033383915023,244,677,790,266,0.742033383915023
"522",1,7,"LDA","device+os+channel+hour+channel_ip+channel_ip_app",0.741527567020739,249,672,794,262,0.741527567020738
"523",1,7,"QDA","device+os+channel+hour+channel_ip+channel_ip_app",0.65402124430956,645,276,1017,39,0.65402124430956
"524",1,7,"SVM","device+os+channel+hour+channel_ip+channel_ip_app",0.741527567020739,249,672,794,262,0.741527567020738
"525",1,7,"NaiveBayes","device+os+channel+hour+channel_ip+channel_ip_app",0.465857359635812,0,921,0,1056,0.465857359635812
"526",1,7,"Logistic Regression","app+device+os+channel+hour+channel_ip+channel_ip_app",0.743550834597876,249,672,798,258,0.743550834597876
"527",1,7,"LDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.742539200809307,250,671,797,259,0.742539200809307
"528",1,7,"QDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.644916540212443,657,264,1011,45,0.644916540212443
"529",1,7,"SVM","app+device+os+channel+hour+channel_ip+channel_ip_app",0.742033383915023,251,670,797,259,0.742033383915023
"530",1,7,"NaiveBayes","app+device+os+channel+hour+channel_ip+channel_ip_app",0.465857359635812,0,921,0,1056,0.465857359635812
"531",1,7,"Logistic Regression","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216,245,676,795,261,0.74405665149216
"532",1,7,"LDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216,247,674,797,259,0.74405665149216
"533",1,7,"QDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.655538694992413,654,267,1029,27,0.655538694992413
"534",1,7,"SVM","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216,247,674,797,259,0.74405665149216
"535",1,7,"NaiveBayes","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.465857359635812,0,921,0,1056,0.465857359635812
